change_type,company_number,company_name,job_title,job_location,salary_min,salary_max,posted_date,date_detected,company_type,monitoring_status
Disappeared - Short-lived,0000896159,Chubb Limited,Technical Delivery Lead,"Summit Avenue, Hudson County",225525.62,225525.62,2026-07-25,2026-08-03,Carrier,active
Disappeared - Short-lived,0000896159,Chubb Limited,Ingestion Principal Engineer,"Summit Avenue, Hudson County",317618.66,317618.66,2026-07-25,2026-08-03,Carrier,active
Disappeared - Short-lived,0002000208,Kepler Group Ltd,Strategy Manager,"New York City, New York",94500.0,115500.0,2026-07-15,2026-08-03,MGA/Broker,active
