change_type,company_number,company_name,job_title,job_location,salary_min,salary_max,posted_date,date_detected,company_type,monitoring_status
New Posting,0000005272,AIG (American International Group),"Associate General Counsel, Cyber & Privacy Legal (New York)","Grand Central, Manhattan",170,200,2026-07-24,2026-08-06,Carrier,active
New Posting,0000005272,AIG (American International Group),Senior Cybersecurity & Regulatory Counsel (New York),"Grand Central, Manhattan",170,200,2026-07-24,2026-08-06,Carrier,active
New Posting,0000037808,MetLife,Oracle HCM Techno-Functional Analyst,"Grand Central, Manhattan",151000.48,151000.48,2026-08-05,2026-08-06,Carrier,active
